record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
15753,17505,5,23,1990,22,PH,F,26.0,34.0
15754,17506,5,23,1990,12,DO,M,36.0,48.0
15755,17507,5,23,1990,22,DM,M,36.0,50.0
15756,17508,5,23,1990,19,PF,F,15.0,7.0
15757,17509,5,23,1990,23,PE,M,20.0,20.0
15758,17510,5,23,1990,19,RM,F,17.0,11.0
15759,17511,5,23,1990,1,DO,M,36.0,48.0
15760,17514,5,24,1990,21,SF,F,26.0,51.0
15761,17515,5,24,1990,11,DO,M,36.0,51.0
15762,17516,5,24,1990,8,DM,M,36.0,32.0
15763,17517,5,24,1990,9,DM,F,35.0,45.0
15764,17518,5,24,1990,2,DO,F,36.0,49.0
15765,17519,5,24,1990,11,DO,F,36.0,47.0
15766,17520,5,24,1990,20,OT,F,21.0,27.0
15767,17521,5,24,1990,8,DM,F,35.0,42.0
15768,17522,5,24,1990,8,DM,M,36.0,50.0
15769,17523,5,24,1990,10,RM,F,17.0,10.0
15770,17524,5,24,1990,8,DM,F,36.0,42.0
15771,17525,5,24,1990,9,DM,F,35.0,30.0
15772,17526,5,24,1990,9,DM,M,36.0,47.0
15773,17527,5,24,1990,2,DO,M,37.0,58.0
15774,17528,5,24,1990,11,DM,M,36.0,50.0
15775,17529,5,24,1990,8,DM,M,35.0,30.0
15776,17530,5,24,1990,11,DM,M,36.0,49.0
15777,17531,5,24,1990,20,NL,F,30.0,86.0
15778,17534,5,24,1990,8,DM,F,36.0,45.0
15779,17536,5,24,1990,21,RM,F,14.0,8.0
15780,17537,5,24,1990,8,DO,F,35.0,49.0
15781,17538,5,24,1990,10,RM,M,17.0,10.0
15782,17539,5,24,1990,9,DM,M,36.0,48.0
15783,17540,5,24,1990,8,DO,F,34.0,35.0
15784,17541,5,24,1990,9,DM,M,36.0,45.0
15785,17542,5,24,1990,17,DO,F,36.0,41.0
15786,17543,5,24,1990,9,DM,M,36.0,35.0
15787,17544,5,24,1990,11,DM,F,35.0,49.0
15788,17545,5,24,1990,2,OT,F,20.0,25.0
15789,17546,5,24,1990,8,DM,F,36.0,43.0
15790,17547,5,24,1990,17,NL,M,32.0,104.0
15791,17548,5,24,1990,11,DM,F,36.0,48.0
15792,17549,5,24,1990,17,DO,M,36.0,54.0
15793,17550,5,24,1990,11,DM,F,34.0,23.0
15794,17551,5,25,1990,3,SH,F,31.0,98.0
15795,17552,5,25,1990,4,DM,M,36.0,43.0
15796,17553,5,25,1990,6,PP,M,20.0,19.0
15797,17555,5,25,1990,14,DM,F,35.0,45.0
15798,17556,5,25,1990,3,RM,F,16.0,8.0
15799,17558,5,25,1990,4,DM,F,35.0,41.0
15800,17559,5,25,1990,14,DM,F,36.0,41.0
15801,17560,5,25,1990,13,OT,F,20.0,25.0
15802,17561,5,25,1990,3,PP,F,21.0,19.0
15803,17562,5,25,1990,4,DM,M,35.0,27.0
15804,17563,5,25,1990,4,DM,M,36.0,40.0
15805,17564,5,25,1990,14,DM,M,35.0,30.0
15806,17565,5,25,1990,14,DM,M,34.0,44.0
15807,17566,5,25,1990,3,BA,F,14.0,10.0
15808,17567,5,25,1990,3,PF,F,15.0,7.0
15809,17568,5,25,1990,4,DS,M,50.0,116.0
15810,17569,5,25,1990,14,DM,M,36.0,31.0
15811,17570,5,25,1990,4,DM,M,36.0,22.0
15812,17571,5,25,1990,14,DO,M,37.0,54.0
15813,17572,5,25,1990,5,OT,F,20.0,24.0
15814,17573,5,25,1990,3,RM,F,14.0,8.0
15815,17574,5,25,1990,5,RM,M,16.0,10.0
15816,17575,5,25,1990,4,DM,F,37.0,52.0
15817,17576,5,25,1990,4,DM,M,36.0,46.0
15818,17579,6,21,1990,20,RM,F,16.0,8.0
15819,17580,6,21,1990,23,RM,M,16.0,9.0
15820,17581,6,21,1990,7,RM,F,16.0,9.0
15821,17582,6,21,1990,1,OT,F,20.0,25.0
15822,17583,6,21,1990,18,PP,M,24.0,11.0
15823,17584,6,21,1990,6,PF,M,15.0,7.0
15824,17585,6,21,1990,12,DO,F,35.0,40.0
15825,17586,6,21,1990,21,SF,F,24.0,53.0
15826,17587,6,21,1990,24,PE,M,20.0,21.0
15827,17588,6,21,1990,12,OT,F,20.0,27.0
15828,17589,6,21,1990,17,DO,M,36.0,60.0
15829,17590,6,21,1990,17,DO,M,36.0,49.0
15830,17591,6,21,1990,21,RM,F,16.0,8.0
15831,17592,6,21,1990,22,DS,M,50.0,128.0
15832,17593,6,21,1990,18,PP,F,24.0,16.0
15833,17594,6,21,1990,1,DO,M,36.0,54.0
15834,17595,6,21,1990,12,DO,M,36.0,47.0
15835,17596,6,21,1990,18,NL,F,33.0,139.0
15836,17597,6,21,1990,1,DO,M,36.0,53.0
15837,17598,6,21,1990,6,PF,M,15.0,7.0
15838,17599,6,21,1990,20,PE,F,21.0,20.0
15839,17600,6,21,1990,7,RM,F,17.0,8.0
15840,17601,6,21,1990,12,DM,F,36.0,43.0
15841,17602,6,21,1990,22,DM,F,37.0,35.0
15842,17603,6,21,1990,22,DM,M,37.0,46.0
15843,17604,6,21,1990,1,DM,M,36.0,43.0
15844,17605,6,21,1990,19,RM,F,16.0,10.0
15845,17606,6,21,1990,17,DO,M,36.0,55.0
15846,17607,6,21,1990,7,RM,M,16.0,10.0
15847,17608,6,22,1990,4,DM,M,36.0,42.0
15848,17609,6,22,1990,9,DM,M,36.0,35.0
15849,17610,6,22,1990,8,DM,M,36.0,37.0
15850,17611,6,22,1990,4,DM,M,34.0,25.0
15851,17612,6,22,1990,9,DO,M,35.0,41.0
15852,17613,6,22,1990,3,PF,M,15.0,7.0
15853,17614,6,22,1990,10,RM,M,17.0,9.0
15854,17615,6,22,1990,14,DM,F,33.0,19.0
15855,17616,6,22,1990,3,BA,F,14.0,8.0
15856,17617,6,22,1990,9,DM,M,33.0,21.0
15857,17618,6,22,1990,14,DM,M,34.0,18.0
15858,17619,6,22,1990,11,DO,F,36.0,50.0
15859,17620,6,22,1990,9,DM,F,36.0,50.0
15860,17621,6,22,1990,4,DM,M,36.0,40.0
15861,17622,6,22,1990,2,DO,F,36.0,42.0
15862,17623,6,22,1990,3,PF,F,16.0,8.0
15863,17624,6,22,1990,2,DO,M,37.0,48.0
15864,17625,6,22,1990,4,DM,M,36.0,35.0
15865,17626,6,22,1990,11,DO,M,37.0,51.0
15866,17627,6,22,1990,14,DM,F,36.0,43.0
15867,17628,6,22,1990,9,DM,M,37.0,46.0
15868,17629,6,22,1990,4,DM,F,36.0,40.0
15869,17630,6,22,1990,11,DM,M,36.0,48.0
15870,17631,6,22,1990,3,RM,M,16.0,9.0
15871,17632,6,22,1990,13,OT,F,21.0,24.0
15872,17633,6,22,1990,9,DM,F,37.0,40.0
15873,17634,6,22,1990,4,DM,F,37.0,40.0
15874,17635,6,22,1990,10,RM,F,18.0,10.0
15875,17636,6,22,1990,14,DM,F,33.0,16.0
15876,17637,6,22,1990,3,PF,M,16.0,8.0
15877,17638,6,22,1990,4,DM,F,37.0,42.0
15878,17639,6,22,1990,8,DM,F,36.0,43.0
15879,17640,6,22,1990,5,RM,M,17.0,9.0
15880,17641,6,22,1990,11,DM,M,38.0,51.0
15881,17642,6,22,1990,8,DO,F,35.0,46.0
15882,17643,6,22,1990,14,DM,M,36.0,33.0
15883,17644,6,22,1990,3,PP,F,22.0,18.0
15884,17645,6,22,1990,4,DM,M,37.0,48.0
15885,17646,6,22,1990,14,DO,M,37.0,53.0
15886,17647,6,22,1990,4,DM,F,34.0,19.0
15887,17648,6,22,1990,11,DM,F,36.0,44.0
15888,17649,6,22,1990,11,DM,M,33.0,20.0
15889,17650,6,22,1990,5,OT,F,20.0,26.0
15890,17651,6,22,1990,4,DS,M,50.0,124.0
15891,17652,6,22,1990,9,DM,M,35.0,46.0
15892,17653,6,22,1990,11,DM,F,37.0,42.0
15893,17655,7,21,1990,20,PE,F,22.0,24.0
15894,17656,7,21,1990,1,DM,M,35.0,43.0
15895,17657,7,21,1990,22,DM,F,35.0,24.0
15896,17658,7,21,1990,12,DO,F,34.0,46.0
15897,17659,7,21,1990,18,OL,F,18.0,42.0
15898,17660,7,21,1990,21,RM,M,15.0,9.0
15899,17661,7,21,1990,17,DM,F,36.0,41.0
15900,17662,7,21,1990,18,NL,F,30.0,66.0
15901,17663,7,21,1990,1,DO,F,36.0,58.0
15902,17664,7,21,1990,1,DM,M,38.0,45.0
15903,17665,7,21,1990,20,PE,M,20.0,22.0
15904,17666,7,21,1990,1,DM,M,37.0,46.0
15905,17667,7,21,1990,17,OT,F,23.0,18.0
15906,17668,7,21,1990,6,OT,M,20.0,29.0
15907,17669,7,21,1990,1,DO,M,36.0,55.0
15908,17670,7,21,1990,19,OT,F,22.0,39.0
15909,17671,7,21,1990,12,DO,M,38.0,53.0
15910,17672,7,21,1990,6,PP,M,22.0,20.0
15911,17673,7,21,1990,18,PP,F,21.0,9.0
15912,17674,7,21,1990,1,DO,M,36.0,53.0
15913,17675,7,21,1990,6,RM,F,17.0,11.0
15914,17676,7,21,1990,6,PF,M,15.0,8.0
15915,17677,7,21,1990,18,PP,F,21.0,9.0
15916,17678,7,21,1990,17,OT,M,20.0,24.0
15917,17679,7,21,1990,18,PP,F,20.0,10.0
15918,17680,7,21,1990,22,PH,F,28.0,32.0
15919,17681,7,21,1990,21,RM,M,16.0,10.0
15920,17682,7,21,1990,12,DM,F,37.0,46.0
15921,17683,7,21,1990,22,PH,F,25.0,18.0
15922,17684,7,21,1990,6,PP,F,21.0,17.0
15923,17685,7,21,1990,22,DM,F,37.0,39.0
15924,17686,7,21,1990,17,DO,M,36.0,59.0
15925,17687,7,21,1990,18,RM,F,16.0,12.0
15926,17691,7,22,1990,11,DO,M,38.0,58.0
15927,17692,7,22,1990,4,DM,F,36.0,46.0
15928,17693,7,22,1990,11,DO,M,36.0,33.0
15929,17694,7,22,1990,9,DO,M,34.0,47.0
15930,17695,7,22,1990,4,DM,F,35.0,24.0
15931,17696,7,22,1990,4,DM,M,37.0,38.0
15932,17697,7,22,1990,9,DM,F,36.0,38.0
15933,17698,7,22,1990,8,OT,M,18.0,14.0
15934,17699,7,22,1990,3,PP,M,24.0,18.0
15935,17700,7,22,1990,2,DO,F,38.0,54.0
15936,17701,7,22,1990,13,OT,F,21.0,28.0
15937,17702,7,22,1990,3,RM,F,15.0,11.0
15938,17703,7,22,1990,9,DM,M,30.0,32.0
15939,17704,7,22,1990,8,DM,F,36.0,44.0
15940,17705,7,22,1990,9,DM,M,33.0,20.0
15941,17706,7,22,1990,14,DM,F,37.0,40.0
15942,17707,7,22,1990,8,DM,M,37.0,42.0
15943,17708,7,22,1990,4,DM,F,32.0,19.0
15944,17709,7,22,1990,9,OT,M,24.0,20.0
15945,17710,7,22,1990,8,DM,M,34.0,27.0
15946,17711,7,22,1990,14,DM,M,37.0,41.0
15947,17712,7,22,1990,4,DM,M,37.0,43.0
15948,17713,7,22,1990,4,DM,M,37.0,49.0
15949,17714,7,22,1990,4,DS,M,54.0,134.0
15950,17715,7,22,1990,9,DM,M,37.0,51.0
15951,17716,7,22,1990,8,DM,M,37.0,50.0
15952,17717,7,22,1990,14,DM,M,34.0,46.0
15953,17718,7,22,1990,4,DM,F,38.0,31.0
15954,17720,7,22,1990,9,DM,F,37.0,48.0
15955,17721,7,22,1990,11,OL,F,24.0,27.0
15956,17722,7,22,1990,8,DM,F,37.0,44.0
15957,17725,7,22,1990,8,DM,F,36.0,50.0
15958,17726,7,22,1990,3,PF,M,15.0,8.0
15959,17727,7,22,1990,14,DO,M,38.0,55.0
15960,17728,7,22,1990,5,DM,M,37.0,32.0
15961,17729,7,22,1990,4,DM,F,36.0,40.0
15962,17730,7,22,1990,11,DM,F,36.0,33.0
15963,17731,7,22,1990,9,DM,F,37.0,40.0
15964,17732,7,22,1990,4,DM,F,36.0,30.0
15965,17733,7,22,1990,11,DM,F,27.334412974478006,42.0
15966,17737,8,16,1990,1,PP,M,21.0,10.0
15967,17738,8,16,1990,20,NL,F,32.0,98.0
15968,17739,8,16,1990,12,OL,M,21.0,32.0
15969,17740,8,16,1990,18,PP,F,21.0,14.0
15970,17741,8,16,1990,21,OT,F,21.0,26.0
15971,17742,8,16,1990,1,DM,F,36.0,43.0
15972,17743,8,16,1990,18,RM,F,16.0,16.0
15973,17744,8,16,1990,6,PP,F,21.0,18.0
15974,17745,8,16,1990,22,DM,F,36.0,30.0
15975,17746,8,16,1990,12,DO,F,36.0,43.0
15976,17747,8,16,1990,24,PP,M,22.0,20.0
15977,17748,8,16,1990,1,DM,M,37.0,45.0
15978,17749,8,16,1990,22,DM,M,37.0,44.0
15979,17750,8,16,1990,17,DO,M,37.0,60.0
15980,17751,8,16,1990,12,DO,F,36.0,50.0
15981,17752,8,16,1990,12,DO,M,37.0,50.0
15982,17753,8,16,1990,22,DS,F,47.0,107.0
15983,17754,8,16,1990,21,RM,M,16.0,11.0
15984,17755,8,16,1990,17,DM,F,37.0,38.0
15985,17756,8,16,1990,12,DM,F,36.0,43.0
15986,17757,8,16,1990,1,DO,M,37.0,54.0
15987,17758,8,16,1990,6,PP,M,22.0,20.0
15988,17759,8,16,1990,1,DO,M,36.0,57.0
15989,17760,8,16,1990,22,DM,F,37.0,37.0
15990,17761,8,16,1990,1,DO,F,36.0,53.0
15991,17762,8,16,1990,20,PE,F,22.0,29.0
15992,17763,8,16,1990,18,PF,M,15.0,7.0
15993,17764,8,16,1990,12,OT,M,22.0,22.0
15994,17765,8,16,1990,19,PF,F,14.0,7.0
15995,17766,8,16,1990,19,OT,F,22.0,34.0
15996,17767,8,16,1990,1,DM,M,37.0,41.0
15997,17768,8,16,1990,17,DO,M,37.0,47.0
15998,17771,8,17,1990,3,PP,M,22.0,20.0
15999,17772,8,17,1990,13,OT,M,22.0,27.0
16000,17773,8,17,1990,3,BA,F,15.0,9.0
16001,17774,8,17,1990,2,DO,F,36.0,49.0
16002,17775,8,17,1990,4,DM,F,37.0,40.0
16003,17776,8,17,1990,13,OT,F,21.0,14.0
16004,17777,8,17,1990,9,DO,M,36.0,47.0
16005,17778,8,17,1990,11,DO,M,37.0,53.0
16006,17779,8,17,1990,11,OT,M,20.0,13.0
16007,17780,8,17,1990,9,DM,F,37.0,43.0
16008,17781,8,17,1990,3,PF,M,16.0,8.0
16009,17782,8,17,1990,11,DO,M,35.0,40.0
16010,17783,8,17,1990,14,DM,M,35.0,27.0
16011,17784,8,17,1990,4,DM,M,37.0,38.0
16012,17785,8,17,1990,13,OT,M,21.0,21.0
16013,17786,8,17,1990,8,DM,M,36.0,42.0
16014,17787,8,17,1990,4,DM,F,35.0,24.0
16015,17788,8,17,1990,4,DM,M,36.0,41.0
16016,17789,8,17,1990,8,DM,F,35.0,42.0
16017,17790,8,17,1990,14,DM,F,37.0,46.0
16018,17791,8,17,1990,3,RM,F,15.0,9.0
16019,17792,8,17,1990,11,DM,M,37.0,50.0
16020,17793,8,17,1990,3,PF,F,15.0,7.0
16021,17794,8,17,1990,13,PE,F,21.0,21.0
16022,17795,8,17,1990,4,DM,F,36.0,41.0
16023,17796,8,17,1990,11,DM,M,37.0,50.0
16024,17797,8,17,1990,3,PF,M,15.0,7.0
16025,17798,8,17,1990,4,DM,M,37.0,52.0
16026,17799,8,17,1990,9,DM,M,36.0,47.0
16027,17800,8,17,1990,9,DM,M,37.0,47.0
16028,17801,8,17,1990,8,DM,M,37.0,47.0
16029,17802,8,17,1990,11,DM,F,36.0,45.0
16030,17803,8,17,1990,8,DM,F,36.0,47.0
16031,17805,8,17,1990,14,DM,M,37.0,40.0
16032,17806,8,17,1990,9,DM,M,37.0,48.0
16033,17807,8,17,1990,4,DS,M,52.0,132.0
16034,17808,8,17,1990,11,DM,F,37.0,35.0
16035,17809,8,17,1990,9,DM,F,36.0,40.0
16036,17810,8,17,1990,8,DO,M,36.0,48.0
16037,17812,8,17,1990,4,DM,M,34.0,20.0
16038,17814,8,17,1990,5,PP,M,22.0,17.0
16039,17815,8,17,1990,4,DM,F,37.0,40.0
16040,17816,8,17,1990,11,DM,F,35.0,23.0
16041,17819,9,22,1990,7,PE,F,27.334412974478006,19.0
16042,17820,9,22,1990,7,RM,F,27.334412974478006,13.0
16043,17821,9,22,1990,6,OL,M,27.334412974478006,30.0
16044,17822,9,22,1990,6,PP,F,27.334412974478006,18.0
16045,17824,9,22,1990,24,PE,F,27.334412974478006,34.0
16046,17825,9,22,1990,12,NL,M,27.334412974478006,145.0
16047,17826,9,22,1990,18,PF,F,27.334412974478006,7.0
16048,17827,9,22,1990,17,DM,F,27.334412974478006,48.0
16049,17829,9,22,1990,1,PP,F,27.334412974478006,16.0
16050,17830,9,22,1990,12,DO,F,27.334412974478006,52.0
16051,17831,9,22,1990,18,NL,F,27.334412974478006,180.0
16052,17832,9,22,1990,1,DM,M,27.334412974478006,48.0
16053,17833,9,22,1990,22,DS,F,27.334412974478006,107.0
16054,17834,9,22,1990,1,DO,F,27.334412974478006,56.0
16055,17835,9,22,1990,6,PP,F,27.334412974478006,16.0
16056,17837,9,22,1990,18,PP,M,27.334412974478006,12.0
16057,17838,9,22,1990,6,OL,F,27.334412974478006,32.0
16058,17839,9,22,1990,1,DO,M,27.334412974478006,58.0
16059,17840,9,22,1990,12,DM,F,27.334412974478006,42.0
16060,17841,9,22,1990,22,DM,F,27.334412974478006,42.0
16061,17842,9,22,1990,17,NL,F,27.334412974478006,170.0
16062,17843,9,22,1990,17,DO,F,27.334412974478006,49.0
16063,17844,9,22,1990,19,PE,F,27.334412974478006,27.0
16064,17845,9,25,1990,11,DO,M,27.334412974478006,57.0
16065,17846,9,25,1990,9,DM,M,27.334412974478006,30.0
16066,17848,9,25,1990,3,PP,M,27.334412974478006,17.0
16067,17850,9,25,1990,2,DO,F,27.334412974478006,35.0
16068,17851,9,25,1990,8,DM,F,27.334412974478006,39.0
16069,17852,9,25,1990,4,DM,M,27.334412974478006,43.0
16070,17853,9,25,1990,8,DM,F,27.334412974478006,45.0
16071,17854,9,25,1990,13,OT,F,27.334412974478006,25.0
16072,17855,9,25,1990,14,DM,M,27.334412974478006,40.0
16073,17856,9,25,1990,8,DM,M,27.334412974478006,45.0
16074,17857,9,25,1990,2,DO,F,27.334412974478006,50.0
16075,17858,9,25,1990,4,DM,M,27.334412974478006,44.0
16076,17859,9,25,1990,11,DM,M,27.334412974478006,51.0
16077,17860,9,25,1990,14,DM,M,27.334412974478006,43.0
16078,17861,9,25,1990,15,PE,F,27.334412974478006,23.0
16079,17862,9,25,1990,14,DM,F,27.334412974478006,40.0
16080,17863,9,25,1990,4,DM,F,27.334412974478006,42.0
16081,17864,9,25,1990,9,DM,M,27.334412974478006,49.0
16082,17866,9,25,1990,8,DM,M,27.334412974478006,53.0
16083,17867,9,25,1990,9,DM,M,27.334412974478006,47.0
16084,17868,9,25,1990,11,DM,M,27.334412974478006,51.0
16085,17869,9,25,1990,13,OT,M,27.334412974478006,25.0
16086,17870,9,25,1990,2,PP,M,27.334412974478006,18.0
16087,17871,9,25,1990,4,DM,F,27.334412974478006,40.0
16088,17872,9,25,1990,4,DM,F,27.334412974478006,50.0
16089,17873,9,25,1990,4,DM,M,27.334412974478006,38.0
16090,17874,9,25,1990,11,DM,F,27.334412974478006,39.0
16091,17875,9,25,1990,13,PP,F,27.334412974478006,16.0
16092,17876,9,25,1990,2,DO,F,27.334412974478006,33.0
16093,17877,9,25,1990,2,NL,F,27.334412974478006,176.0
16094,17878,9,25,1990,9,DM,F,27.334412974478006,40.0
16095,17879,9,25,1990,14,DO,M,27.334412974478006,57.0
16096,17880,9,25,1990,5,PP,M,27.334412974478006,17.0
16097,17881,9,25,1990,8,DM,F,27.334412974478006,54.0
16098,17882,9,25,1990,13,PE,M,27.334412974478006,23.0
16099,17883,9,25,1990,11,DM,F,27.334412974478006,42.0
16100,17884,10,15,1990,24,DO,F,36.0,46.0
16101,17885,10,15,1990,19,PF,F,15.0,7.0
16102,17886,10,15,1990,12,OT,M,20.0,24.0
16103,17887,10,15,1990,7,RM,F,17.0,14.0
16104,17888,10,15,1990,7,RM,F,16.0,12.0
16105,17889,10,15,1990,7,RM,F,17.0,12.0
16106,17890,10,15,1990,18,PE,M,18.0,21.0
16107,17891,10,15,1990,1,DM,M,36.0,38.0
16108,17892,10,15,1990,1,DM,M,37.0,45.0
16109,17893,10,15,1990,12,OT,F,20.0,27.0
16110,17894,10,15,1990,19,PF,F,14.0,6.0
16111,17895,10,15,1990,12,NL,M,32.0,138.0
16112,17896,10,15,1990,1,DO,M,36.0,55.0
16113,17898,10,15,1990,18,OL,F,21.0,36.0
16114,17899,10,15,1990,12,DM,M,35.0,41.0
16115,17900,10,15,1990,19,RM,M,17.0,10.0
16116,17901,10,15,1990,22,DS,F,49.0,106.0
16117,17903,10,15,1990,7,RM,M,17.0,9.0
16118,17904,10,15,1990,1,DO,M,36.0,56.0
16119,17905,10,15,1990,22,DM,F,37.0,39.0
16120,17906,10,15,1990,18,PF,M,15.0,7.0
16121,17907,10,15,1990,1,DM,M,37.0,45.0
16122,17908,10,16,1990,17,DM,F,36.0,32.0
16123,17910,10,16,1990,2,DM,M,36.0,38.0
16124,17911,10,16,1990,10,RM,M,16.0,12.0
16125,17912,10,16,1990,17,DM,M,37.0,49.0
16126,17913,10,16,1990,4,DM,F,36.0,40.0
16127,17914,10,16,1990,8,DM,M,36.0,44.0
16128,17915,10,16,1990,2,DM,F,37.0,45.0
16129,17916,10,16,1990,3,RM,M,16.0,10.0
16130,17917,10,16,1990,4,DM,M,36.0,44.0
16131,17918,10,16,1990,2,OT,F,22.0,24.0
16132,17919,10,16,1990,4,DM,M,38.0,42.0
16133,17920,10,16,1990,9,PP,M,21.0,14.0
16134,17921,10,16,1990,2,DO,F,36.0,47.0
16135,17922,10,16,1990,11,DM,M,36.0,49.0
16136,17923,10,16,1990,8,DM,M,35.0,27.0
16137,17924,10,16,1990,5,PP,M,22.0,18.0
16138,17925,10,16,1990,17,DM,M,37.0,47.0
16139,17926,10,16,1990,4,DM,M,36.0,37.0
16140,17927,10,16,1990,9,DM,F,37.0,44.0
16141,17928,10,16,1990,2,DO,M,33.0,22.0
16142,17929,10,16,1990,5,RM,M,17.0,12.0
16143,17930,10,16,1990,9,DM,M,37.0,46.0
16144,17931,10,16,1990,4,DM,F,37.0,42.0
16145,17932,10,16,1990,11,DM,M,37.0,48.0
16146,17933,10,16,1990,2,DO,F,37.0,44.0
16147,17934,10,16,1990,8,DM,M,37.0,52.0
16148,17935,10,16,1990,3,BA,F,13.0,8.0
16149,17936,10,16,1990,9,DM,M,37.0,47.0
16150,17937,10,16,1990,8,DM,F,35.0,40.0
16151,17938,10,16,1990,4,DM,F,36.0,40.0
16152,17939,10,16,1990,17,DO,F,35.0,45.0
16153,17940,10,16,1990,8,DM,F,35.0,44.0
16154,17941,10,16,1990,2,NL,F,33.0,195.0
16155,17942,10,16,1990,3,PP,F,22.0,13.0
16156,17943,10,16,1990,11,DM,F,37.0,39.0
16157,17944,10,16,1990,17,DM,F,35.0,40.0
16158,17945,10,16,1990,9,DM,F,35.0,42.0
16159,17946,10,16,1990,8,DM,M,35.0,26.0
16160,17947,10,16,1990,4,DM,F,35.0,22.0
16161,17948,10,16,1990,17,NL,F,32.0,191.0
16162,17949,10,16,1990,6,OL,M,20.0,29.0
16163,17950,10,16,1990,11,DM,F,36.0,42.0
16164,17951,10,16,1990,8,DM,M,36.0,44.0
16165,17952,10,17,1990,13,PE,M,20.0,22.0
16166,17953,10,17,1990,13,OT,M,21.0,26.0
16167,17954,10,17,1990,14,DM,F,37.0,40.0
16168,17955,10,17,1990,14,DM,F,36.0,37.0
16169,17956,10,17,1990,14,DM,M,37.0,48.0
16170,17957,10,17,1990,21,OT,F,20.0,24.0
16171,17958,10,17,1990,21,RM,F,17.0,14.0
16172,17959,10,17,1990,14,DM,M,36.0,42.0
16173,17960,10,17,1990,13,OT,F,21.0,24.0
16174,17961,10,17,1990,14,DM,M,36.0,44.0
16175,17962,10,17,1990,15,PF,M,14.0,7.0
16176,17963,10,17,1990,14,DM,M,36.0,39.0
16177,17964,10,17,1990,20,OT,F,21.0,22.0
16178,17965,10,17,1990,20,RM,F,17.0,16.0
16179,17966,10,17,1990,14,DM,M,37.0,49.0
16180,17967,10,17,1990,14,DM,F,36.0,41.0
16181,17968,10,17,1990,14,DO,M,36.0,53.0
16182,17970,10,17,1990,13,OT,F,21.0,27.0
16183,17971,11,10,1990,7,RM,M,17.0,13.0
16184,17972,11,10,1990,17,DM,M,36.0,39.0
16185,17973,11,10,1990,2,DM,F,37.0,47.0
16186,17974,11,10,1990,12,OT,F,20.0,28.0
16187,17975,11,10,1990,1,DM,M,36.0,40.0
16188,17977,11,10,1990,17,DM,F,37.0,43.0
16189,17978,11,10,1990,12,DM,F,36.0,40.0
16190,17979,11,10,1990,21,RM,M,16.0,8.0
16191,17980,11,10,1990,12,DO,M,36.0,56.0
16192,17981,11,10,1990,2,DO,F,36.0,42.0
16193,17982,11,10,1990,19,RM,M,16.0,11.0
16194,17983,11,10,1990,18,NL,F,33.0,160.0
16195,17984,11,10,1990,21,RM,M,16.0,11.0
16196,17985,11,10,1990,21,RM,F,16.0,14.0
16197,17986,11,10,1990,20,PF,F,14.0,7.0
16198,17987,11,10,1990,19,OT,M,20.0,21.0
16199,17988,11,10,1990,7,RM,F,17.0,13.0
16200,17989,11,10,1990,1,DM,M,37.0,44.0
16201,17990,11,10,1990,24,RM,F,16.0,10.0
16202,17991,11,10,1990,24,PE,M,20.0,19.0
16203,17992,11,10,1990,2,DO,F,36.0,48.0
16204,17993,11,10,1990,12,DM,M,36.0,34.0
16205,17994,11,10,1990,19,PE,F,21.0,25.0
16206,17995,11,10,1990,7,RM,F,17.0,15.0
16207,17996,11,10,1990,1,DO,M,36.0,53.0
16208,17997,11,10,1990,2,OT,M,20.0,22.0
16209,17998,11,10,1990,22,DS,F,55.0,104.0
16210,17999,11,10,1990,20,RM,M,16.0,9.0
16211,18000,11,10,1990,2,OT,F,20.0,20.0
16212,18001,11,10,1990,12,DM,F,36.0,46.0
16213,18003,11,10,1990,17,DO,F,36.0,45.0
16214,18004,11,10,1990,2,DO,M,37.0,26.0
16215,18005,11,10,1990,7,RM,F,17.0,14.0
16216,18006,11,10,1990,1,DO,M,36.0,56.0
16217,18007,11,10,1990,17,DM,F,37.0,44.0
16218,18008,11,10,1990,23,RM,F,17.0,14.0
16219,18009,11,10,1990,2,DO,M,37.0,26.0
16220,18010,11,10,1990,17,NL,F,33.0,180.0
16221,18011,11,10,1990,1,DO,F,37.0,56.0
16222,18012,11,10,1990,7,RM,M,16.0,9.0
16223,18013,11,10,1990,1,DM,M,37.0,45.0
16224,18014,11,10,1990,22,DM,F,36.0,39.0
16225,18015,11,11,1990,3,OT,M,20.0,21.0
16226,18016,11,11,1990,9,DM,M,37.0,35.0
16227,18017,11,11,1990,15,PE,F,21.0,25.0
16228,18018,11,11,1990,14,DM,F,36.0,40.0
16229,18019,11,11,1990,16,RM,M,17.0,11.0
16230,18020,11,11,1990,14,DM,M,37.0,44.0
16231,18021,11,11,1990,3,OT,F,20.0,18.0
16232,18022,11,11,1990,4,DM,F,36.0,42.0
16233,18023,11,11,1990,6,RM,F,16.0,8.0
16234,18024,11,11,1990,11,DM,M,36.0,48.0
16235,18025,11,11,1990,13,OT,M,21.0,28.0
16236,18026,11,11,1990,8,DM,F,36.0,35.0
16237,18027,11,11,1990,3,RM,F,17.0,15.0
16238,18028,11,11,1990,11,DO,M,36.0,54.0
16239,18029,11,11,1990,8,DM,M,37.0,40.0
16240,18030,11,11,1990,11,OT,M,21.0,21.0
16241,18031,11,11,1990,11,DM,M,36.0,48.0
16242,18032,11,11,1990,14,DM,M,37.0,39.0
